id,DataID,ClassName,datatype,uniqueid,name,latitude,longitude
25067,22280,School,SCH,SCH22280,GGHS SHAMKE BHATTIAN,31.3288889,74.10096684
25068,22281,School,SCH,SCH22281,GGHS SHER SHAH COLONY LAHORE,31.41044193,74.22493922
25069,22282,School,SCH,SCH22282,GGHS SUNDER MULTAN ROAD LAHORE,31.35549059,74.12462376
25070,22283,School,SCH,SCH22283,GGHSS CHUNG MULTAN ROAD,31.42831567,74.17668376
25071,22284,School,SCH,SCH22284,GGHSS MANGA MANDI MULTAN ROAD,31.3078345,74.0538248
25072,22285,School,SCH,SCH22285,GHS ALI RAZA ABAD,31.43440525,74.23229023
25073,22286,School,SCH,SCH22286,GHS ARRIYAN RAIWIND ROAD,31.33143369,74.23350804
25074,22287,School,SCH,SCH22287,GHS BHUCHOKEY MAJHA,31.22083439,74.17056106
25075,22288,School,SCH,SCH22288,GHS CHAMRU PUR,31.37705195,74.23010079
25076,22289,School,SCH,SCH22289,GHS CHUNG MULTAN ROAD,31.4350947,74.1738589
25077,22290,School,SCH,SCH22290,GHS JIA BAGGA,31.3282023,74.29171331
25078,22291,School,SCH,SCH22291,GHS JODHO DHEER,31.27211291,74.2467967
25079,22292,School,SCH,SCH22292,GHS LADHEKE UNCHEY,31.27644954,74.31948566
25080,22293,School,SCH,SCH22293,GHS MOHLANWAL LAHORE,31.40781202,74.14008795
25081,22294,School,SCH,SCH22294,GHS NIAZ BEG MULTAN ROAD,31.4823715,74.2341838
25082,22295,School,SCH,SCH22295,GHS RAIWIND ROAD LHR,31.25932849,74.21577117
25083,22296,School,SCH,SCH22296,GHS SHAHPUR KANJRAN,31.4607626,74.2045167
25084,22297,School,SCH,SCH22297,GHS SHAMKE BHATTIAN VILLAGE SHAMKE,31.4370167,74.3053062
25085,22298,School,SCH,SCH22298,GHS SHER SHAH COLONY LAHORE,31.4097144,74.2203866
25086,22299,School,SCH,SCH22299,GHS SULTANKE VIA RAIWIND,31.32136581,74.14951189
25087,22300,School,SCH,SCH22300,GHS WAFAQI COLONY LAHORE,31.47680756,74.29240394
25088,22301,School,SCH,SCH22301,GHSS MANGA MANDI,31.30129534,74.07120187
25089,22302,School,SCH,SCH22302,GHSS MARAKA QUARTERS MULTAN ROAD,31.3848815,74.1495872
25090,22303,School,SCH,SCH22303,GGES CHAMR POUR,31.37650063,74.22869682
25091,22304,School,SCH,SCH22304,GGES MARAKA VILLAGE,31.38442186,74.15524562
25092,22305,School,SCH,SCH22305,GGPS ARIAN DE JALLAR,31.38061618,74.17060428
25093,22306,School,SCH,SCH22306,GGPS BHALLI GIL,31.37442254,74.19712245
25094,22307,School,SCH,SCH22307,GGPS DHOKIWALI LAHORE,31.3389256,74.1394749
25095,22308,School,SCH,SCH22308,GGPS JALYANA,31.3912264,74.1960552
25096,22309,School,SCH,SCH22309,GGPS JHUGIAN CHAMRAN,31.36001129,74.14669725
25097,22310,School,SCH,SCH22310,GGPS MOHLANWAL PUNJAB SOCIETY,31.4089948,74.1648083
25098,22311,School,SCH,SCH22311,GGPS NULAN DE JALLAR,31.37176096,74.17700806
25099,22312,School,SCH,SCH22312,GGPS SHEIKH DA KOT,31.3504252,74.18620552
25100,22313,School,SCH,SCH22313,GPS MODEL MUQADDAM SINGWALA,31.37069947,74.16181376
25101,22314,School,SCH,SCH22314,GPS MODEL CHAK RAM WALA,31.33404612,74.17504569
25102,22315,School,SCH,SCH22315,GPS MODEL DHOPSARI LAHORE,31.3367976,74.1475465
25103,22316,School,SCH,SCH22316,GES MANAK LAHORE,31.3000533,74.2007918
25104,22317,School,SCH,SCH22317,GES RAMKOT (SHEIKH DAKOT),31.35105556,74.1845345
25105,22318,School,SCH,SCH22318,GES SUNDER LAHORE,31.35531692,74.12753714
25106,22319,School,SCH,SCH22319,GES WARA SIDHU,31.2781809,74.18336154
25107,22320,School,SCH,SCH22320,GPS BHAIKOT,31.2913954,74.1888423
25108,22321,School,SCH,SCH22321,GPS JHUGIAN CHUMBRAN,31.35962283,74.14673681
25109,22322,School,SCH,SCH22322,GPS JUGGIAN BAJA NAGAR,31.39057284,74.14346846
25110,22323,School,SCH,SCH22323,GPS JUGGIAN KHANAKE P/O SUNDER,31.36653865,74.06758508
25111,22324,School,SCH,SCH22324,GPS KHUD PUR,31.39083745,74.09916775
25112,22325,School,SCH,SCH22325,GPS MAQADDAM SINGH WALA,31.36113006,74.17723345
25113,22326,School,SCH,SCH22326,GPS MARAKA MULTAN ROAD,31.38466137,74.15463952
25114,22327,School,SCH,SCH22327,GPS MOHLAN WAL KHURD,31.41517133,74.16363901
25115,22328,School,SCH,SCH22328,GPS MOHLANWALHOUSING SCHEME,31.4089967,74.1651371
25116,22329,School,SCH,SCH22329,GPS RANGEEL PUR P/O SUNDAR,31.36308527,74.10669613
25117,22330,School,SCH,SCH22330,GGES CDG BEGUM PURA,31.58035296,74.36192282
25118,22331,School,SCH,SCH22331,GGES CDG BHAGBAN PURA BHOGIWAL,31.5844328,74.37159503
25119,22332,School,SCH,SCH22332,GGES KHIZAR ABAD,31.5956275,74.3868111
25120,22333,School,SCH,SCH22333,GGES MADHU LAL HUSSAIN (OLD NAME SAEEDA MODEL),31.58640574,74.37521811
25121,22334,School,SCH,SCH22334,GGES MC SHALIMAR TOWN,31.5898251,74.3897145
25122,22335,School,SCH,SCH22335,GGES NEW ISLAMIA NAFEER ABAD,31.58867233,74.39787967
25123,22336,School,SCH,SCH22336,GGPS CDG JUNIOR MODEL SINGH PURA,31.5838967,74.36683914
25124,22337,School,SCH,SCH22337,GGPS KACHA BAGH,31.5826829,74.3792458
25125,22338,School,SCH,SCH22338,GGPS MC JUNIOR MODEL MEHMOOD BOOTI,31.6045061,74.3951879
25126,22339,School,SCH,SCH22339,GGPS MC NO.1 BAGHBAN PURA,31.5833535,74.3801654
25127,22340,School,SCH,SCH22340,GGPS MODERN BHOGIWAL BAGHBAN PURA,31.58573992,74.36741699
25128,22341,School,SCH,SCH22341,GGPS NEW ISLAMIA GARHI SHAHU,31.56029431,74.35036585
25129,22342,School,SCH,SCH22342,GGPS RASHID MODEL,31.5893078,74.3718734
25130,22343,School,SCH,SCH22343,GGPS SOHARWARDIA,31.5792221,74.3960003
25131,22344,School,SCH,SCH22344,GGPS WAHID FATEH GARH,31.574706,74.4037133
25132,22345,School,SCH,SCH22345,GPS CDG JUNIOR MODEL DAROGHA WALA,31.60466504,74.40197457
25133,22346,School,SCH,SCH22346,GES CDG KOTLI PIR ABDUL REHMAN,31.57864196,74.38977647
25134,22347,School,SCH,SCH22347,GES CDG MEHMOOD BOOTI,31.6043246,74.3955272
25135,22348,School,SCH,SCH22348,GES TALEEM-O-TARBIAT BHAGAT PURA,31.5993964,74.3563787
25136,22349,School,SCH,SCH22349,GMMS BILAL UR REHMAN,31.5834464,74.2923925
25137,22350,School,SCH,SCH22350,GMMS USMANIA DAROGAWALA,31.58871076,74.40302893
25138,22351,School,SCH,SCH22351,GPS ALIA TOWN BAGHBANPURA,31.6032851,74.3809237
25139,22352,School,SCH,SCH22352,GPS KHALID MODEL KOTLI PIR ABDUL,31.5772488,74.3878006
25140,22353,School,SCH,SCH22353,GPS MOHALLAH ISLAM ABAD,31.6048125,74.4024118
25141,22354,School,SCH,SCH22354,GPS NAWAB BAGHBAN PURA LAHORE,31.59483626,74.38291118
25142,22355,School,SCH,SCH22355,GPS NEW BUKEN WALI,31.60020968,74.39415995
25143,22356,School,SCH,SCH22356,GPS PAK WELFARE SOCIETY FAZAL PURA,31.5908908,74.3555936
25144,22357,School,SCH,SCH22357,GPS QADRIA SHALIMAR TOWN,31.59632945,74.39711591
25145,22358,School,SCH,SCH22358,GPS SHADI PURA,31.5998105,74.40537779
25146,22359,School,SCH,SCH22359,GPS SHARIF PURA,31.60165041,74.41696543
25147,22360,School,SCH,SCH22360,GGCMES ATTO KAY AWAN BATA PUR,31.5985565,74.4926536
25148,22361,School,SCH,SCH22361,GGCMES MANAWAN,31.58979232,74.4748387
25149,22362,School,SCH,SCH22362,GGES HUNDO GUJAR,31.60662871,74.43909206
25150,22363,School,SCH,SCH22363,GGES JANDYALA,31.6491555,74.4738574
25151,22364,School,SCH,SCH22364,GGES KOT DUNI CHAND GT ROAD,31.5873427,74.4497987
25152,22365,School,SCH,SCH22365,GGES MURL MARI LAHORE CANTT,31.63863398,74.44676128
25153,22366,School,SCH,SCH22366,GGPS ADDA CHABIL,31.58895928,74.44249118
25154,22367,School,SCH,SCH22367,GGPS ARAZI TALWARA,31.67078027,74.46279547
25155,22368,School,SCH,SCH22368,GGPS AWAN DHAI WALA,31.64683552,74.46139937
25156,22369,School,SCH,SCH22369,GGPS BHANI DHILWAN,31.67448037,74.47981081
25157,22370,School,SCH,SCH22370,GGPS GANJAY SINDHU,31.62672762,74.44754846
25158,22371,School,SCH,SCH22371,GGPS GOPAL PURA,31.59757961,74.45948482
25159,22372,School,SCH,SCH22372,GGPS JHUGIAN LAKHODHER,31.61279754,74.42389861
25160,22373,School,SCH,SCH22373,GGPS LAKHAN KAY SHARIF,31.60648899,74.51254905
25161,22374,School,SCH,SCH22374,GGPS TEJ GARH,31.60411305,74.45291827
25162,22375,School,SCH,SCH22375,GGPS TULS PURA,31.5817147,74.4597149
25163,22376,School,SCH,SCH22376,GES AWAN DHAI WALA,31.64435504,74.4627768
25164,22377,School,SCH,SCH22377,GES SUTAR MILLS,31.5926925,74.45405083
25165,22378,School,SCH,SCH22378,GPS ABADI HAYAT SHAH,31.66166385,74.46261672
25166,22379,School,SCH,SCH22379,GPS BHASEEN,31.63791374,74.50500933
25167,22380,School,SCH,SCH22380,GPS DERA MANGLI,31.63618589,74.52579158
25168,22381,School,SCH,SCH22381,GPS DERA PIR MANADYNA,31.65258827,74.4972623
25169,22382,School,SCH,SCH22382,GPS GANJAY SINDHU,31.6267106,74.44772541
25170,22383,School,SCH,SCH22383,GPS GOPAL PURA,31.59751256,74.45943947
25171,22384,School,SCH,SCH22384,GPS JANDILA,31.649662,74.4744657
25172,22385,School,SCH,SCH22385,GPS JHUGIAN LAKHODHER,31.61234018,74.42295807
25173,22386,School,SCH,SCH22386,GPS MARL MARY,31.63604396,74.44337737
25174,22387,School,SCH,SCH22387,GPS TEJ GARH,31.60640341,74.45228987
25175,22388,School,SCH,SCH22388,GPS THATHA THARRAN,31.62888531,74.54277059
25176,22389,School,SCH,SCH22389,GPS THATHI KODA,31.64282099,74.53851736
25177,22390,School,SCH,SCH22390,GES MC FATEH GARH,31.5721362,74.4044547
25178,22391,School,SCH,SCH22391,GES MOMAN PURA WAHGA TOWN GT ROAD LAHORE,31.59371207,74.42213363
25179,22392,School,SCH,SCH22392,GES MUSLIM HARBANS PURA,31.5768655,74.43821607
25180,22393,School,SCH,SCH22393,GPS BOHAR WARI SHALIMAR TOWN SALAMAT PURA,31.57849716,74.40861966
25181,22394,School,SCH,SCH22394,GPS CDG AL-MADINA TOWN,31.57126572,74.43589873
25182,22395,School,SCH,SCH22395,GPS CDG PIR NASEER,31.56239506,74.43331174
25183,22396,School,SCH,SCH22396,GPS KOT DHOON CHAND,31.58715613,74.44913342
25184,22397,School,SCH,SCH22397,GPS MANAWAN,31.58952712,74.48124407
25185,22398,School,SCH,SCH22398,GPS MC KOTLI GHASI,31.58138703,74.43779362
25186,22399,School,SCH,SCH22399,GPS MC WARA SATTAR SHAH,31.58566038,74.43002251
25187,22400,School,SCH,SCH22400,GPS RAMPURA JAGIR,31.5476007,74.4188923
25188,22401,School,SCH,SCH22401,GPS SHAH SHAHEED,31.60041961,74.48473245
25189,22402,School,SCH,SCH22402,GPS ZUFAR-UL-ISLAM PUNJ PEER,31.56556988,74.39914794
25190,22403,School,SCH,SCH22403,GGES ABUAL KHAIR GHARI SHAHU,31.5636341,74.3455438
25191,22404,School,SCH,SCH22404,GGES GHORAY SHAH,31.58449701,74.34977559
25192,22405,School,SCH,SCH22405,GGES MALIK GARHI SHAHU LAHORE,31.55756,74.3496558
25193,22406,School,SCH,SCH22406,GGES MC NO.2 RAM GARH COLONY,31.56900289,74.38661506
25194,22407,School,SCH,SCH22407,GGES MOHSIN HABIB ULLAH ROAD GHARHI SHAHO,31.5580275,74.3432928
25195,22408,School,SCH,SCH22408,GGPS BARHAMAN ABAD,31.55115942,74.47901431
25196,22409,School,SCH,SCH22409,GGPS CH MODEL MUSLIM ABAD,31.56376144,74.40119136
25197,22410,School,SCH,SCH22410,GGPS CHAPPA,31.56371228,74.52978325
25198,22411,School,SCH,SCH22411,GGPS ISLAMIA PUNJ PEER MUGHAL PURA,31.56403733,74.39427805
25199,22412,School,SCH,SCH22412,GGPS KOTLI GHASI,31.58068794,74.43973001
25200,22413,School,SCH,SCH22413,GGPS MC JUNIOR MODEL PIR NASEER,31.56114763,74.43321962
25201,22414,School,SCH,SCH22414,GGPS REHMAN PURA,31.57663441,74.45836709
25202,22415,School,SCH,SCH22415,GGPS WARA SATAR SHAH,31.58575333,74.43027531
25203,22416,School,SCH,SCH22416,GPS CDG JUNIOR MODEL CHANDIAN,31.56016954,74.4251248
25204,22417,School,SCH,SCH22417,GPS MODEL GHURKI,31.49168042,74.60150996
25205,22418,School,SCH,SCH22418,GES CDG RAM GARH COLONY,31.56582041,74.38651146
25206,22419,School,SCH,SCH22419,GES MC NEW GARHI SHAHU,31.56206222,74.35085082
25207,22420,School,SCH,SCH22420,GPS ASLAM BAGHBAN PURA LHR,31.5865563,74.3843734
25208,22421,School,SCH,SCH22421,GPS AUQAF PILOT MADHU LAL HUSSAIN,31.59091013,74.37416668
25209,22422,School,SCH,SCH22422,GPS CDG MADHO LAL HUSSAIN BAGHBAN PURA,31.58453406,74.37211454
25210,22423,School,SCH,SCH22423,GPS CITY BAJA LINE,31.5655381,74.3550525
25211,22424,School,SCH,SCH22424,GPS DARAS BARY MIAN,31.5758235,74.3790912
25212,22425,School,SCH,SCH22425,GPS ENGINEERING UNIVERSITY LHR,31.57670184,74.35154334
25213,22426,School,SCH,SCH22426,GPS GULISTAN JUNIOR MODEL MUGHALPURA (JAMIL ABAD),31.57557016,74.36497467
25214,22427,School,SCH,SCH22427,GPS MASJID TAJDAIN MUGHAL PURA,31.56101855,74.36050661
25215,22428,School,SCH,SCH22428,GPS MOHALLAH QURESHAN USMAN ABAD,31.57574532,74.37098188
25216,22429,School,SCH,SCH22429,GPS PAK MASKEEN PURA,31.5614933,74.4010773
25217,22430,School,SCH,SCH22430,GPS ZARYAB BAGHBANPURA LAHORE,31.59089068,74.37416257
25218,22431,School,SCH,SCH22431,GGCMS DAYAL,31.60422956,74.52839328
25219,22432,School,SCH,SCH22432,GGES BHASEEN,31.63739606,74.50428943
25220,22433,School,SCH,SCH22433,GGES DOGACH,31.62925044,74.50272723
25221,22434,School,SCH,SCH22434,GGES NARWAR,31.56416235,74.56783114
25222,22435,School,SCH,SCH22435,GGES NATHOKI,31.55149486,74.52244186
25223,22436,School,SCH,SCH22436,GGES NAWAB PURA,31.57781793,74.44676746
25224,22437,School,SCH,SCH22437,GGPS DIAL,31.60208861,74.53126894
25225,22438,School,SCH,SCH22438,GGPS MANA,31.60961267,74.52954143
25226,22439,School,SCH,SCH22439,GGPS MINHALA KHURD,31.52796003,74.54464554
25227,22440,School,SCH,SCH22440,GGPS MODEL THATA DILWAN,31.66924376,74.52088935
25228,22441,School,SCH,SCH22441,GGPS NAWAN PIND GUJRAN,31.53010445,74.52456778
25229,22442,School,SCH,SCH22442,GGPS PUDHAY,31.54488963,74.57166016
25230,22443,School,SCH,SCH22443,GGPS QILA JEWAN SINGH,31.53775214,74.59959629
25231,22444,School,SCH,SCH22444,GGPS SANKAY,31.57069948,74.58583731
25232,22445,School,SCH,SCH22445,GGPS THATTA TARRAR,31.62890785,74.54275928
25233,22446,School,SCH,SCH22446,GGPS WISWIAN,31.65605843,74.52493608
25234,22447,School,SCH,SCH22447,GES DIYAL,31.59808009,74.53401812
25235,22448,School,SCH,SCH22448,GPS BHAMMAN,31.58808338,74.52977696
25236,22449,School,SCH,SCH22449,GPS BHANO CHAK,31.59595222,74.56962864
25237,22450,School,SCH,SCH22450,GPS BHATTE SULTAN PURA,31.58057784,74.52183025
25238,22451,School,SCH,SCH22451,GPS CHAPPA,31.56149573,74.52512383
25239,22452,School,SCH,SCH22452,GPS CUSTOM COLONY WAHGA,31.60251689,74.55732627
25240,22453,School,SCH,SCH22453,GPS DOGRAI KALAN,31.60255071,74.50009128
25241,22454,School,SCH,SCH22454,GPS JALLO MORE,31.59526671,74.4987143
25242,22455,School,SCH,SCH22455,GPS JUGGIAN DARS,31.59706446,74.51666432
25243,22456,School,SCH,SCH22456,GPS KHAWAJA FAIQ,31.5658741,74.54567391
25244,22457,School,SCH,SCH22457,GPS TAQI PUR,31.5758287,74.52932191
25245,22458,School,SCH,SCH22458,GPS WARA MALIKAN,31.571727,74.5124362
25246,22459,School,SCH,SCH22459,GPS BARA DARI JALLO MORE,31.55857757,74.57970209
25247,22460,School,SCH,SCH22460,GPS BHANI SINDHWAN,31.52838687,74.58209974
25248,22461,School,SCH,SCH22461,GPS HAVELI BRAHMAN ABAD,31.50774208,74.57533705
25249,22462,School,SCH,SCH22462,GPS KHARAK,31.56560609,74.59747299
25250,22463,School,SCH,SCH22463,GPS LEELA PUR,31.57411363,74.56232096
25251,22464,School,SCH,SCH22464,GPS MINHALA KALAN,31.53274668,74.54163903
25252,22465,School,SCH,SCH22465,GPS MINHALA KHURD,31.5092211,74.5499706
25253,22466,School,SCH,SCH22466,GPS NATHOKI,31.54905742,74.52499373
25254,22467,School,SCH,SCH22467,GPS QILA JIWAN SINGH MINHALA / NARWAR,31.53640672,74.59859876
25255,22468,School,SCH,SCH22468,GPS SANKEA,31.57000973,74.58516651
25256,22469,School,SCH,SCH22469,GGHS AV BATA PUR,31.59389568,74.49458672
25257,22470,School,SCH,SCH22470,GGHS CDG ALLAMA IQBAL ROAD GHARI SHAHU,31.5559434,74.355634
25258,22471,School,SCH,SCH22471,GGHS CDG BAJA LINE,31.56836139,74.35809916
25259,22472,School,SCH,SCH22472,GGHS CDG FATEH GARH MUGHAL PURA,31.56767545,74.4057346
25260,22473,School,SCH,SCH22473,GGHS CDG GARHI SHAHU,31.56657013,74.3475336
25261,22474,School,SCH,SCH22474,GGHS CDG GULSHAN PARK,31.5718679,74.3955215
25262,22475,School,SCH,SCH22475,GGHS CDG HARBANS PURA,31.4927926,74.4159536
25263,22476,School,SCH,SCH22476,GGHS CDG JUNIOR MODEL DARAS BARAY MIAN MUGHALPURA,31.5720848,74.3760074
25264,22477,School,SCH,SCH22477,GGHS CDG JUNIOR MODEL KOTLI PIR ABDUL REHMAN,31.57868299,74.39006799
25265,22478,School,SCH,SCH22478,GGHS CDG KOT KHAWAJA SAEED,31.5872166,74.3592681
25266,22479,School,SCH,SCH22479,GGHS CDG MODEL QILA GUJAR SINGH,31.56629189,74.33142861
25267,22480,School,SCH,SCH22480,GGHS CDG RAILWAY COLONY MUGHAL PURA,31.57520056,74.37368631
25268,22481,School,SCH,SCH22481,GGHS CDG SAHWARI MUGHAL PURA,31.5737603,74.38552148
25269,22482,School,SCH,SCH22482,GGHS CHIRAGH BEGUM PURA,31.582947,74.3623268
25270,22483,School,SCH,SCH22483,GGHS CHUGHTAI GARHI SHAHU,31.5664684,74.348967
25271,22484,School,SCH,SCH22484,GGHS GHAZI ABAD,31.55828877,74.38932024
25272,22485,School,SCH,SCH22485,GGHS GOVERNOR HOUSE LAHORE,31.55667429,74.33738437
25273,22486,School,SCH,SCH22486,GGHS JALLO STATION,31.5762146,74.4964409
25274,22487,School,SCH,SCH22487,GGHS JORAY PEER COLONY BAGHBAN PURA,31.5728826,74.3901472
25275,22488,School,SCH,SCH22488,GGHS KINNAIRD 4-EMPRESS ROAD LAHORE,31.5733049,74.335375
25276,22489,School,SCH,SCH22489,GGHS LAKHODHER,31.6077146,74.4169662
25277,22490,School,SCH,SCH22490,GGHS MILLAT MUGHAL PURA LAHORE,31.5672512,74.38275545
25278,22491,School,SCH,SCH22491,GGHS MODEL MUGALPURA,31.569236,74.385708
25279,22492,School,SCH,SCH22492,GGHS MODEL QALANDER PURA,31.57453847,74.43349211
25280,22493,School,SCH,SCH22493,GGHS MODERN MUGHALPURA SHALIMAR LINK ROAD,31.57867796,74.38301763
25281,22494,School,SCH,SCH22494,GGHS MODERN QILA GUJAR SINGH,31.56767151,74.33144714
25282,22495,School,SCH,SCH22495,GGHS MUSLIM BAGHBAN PURA,31.5813911,74.37751366
25283,22496,School,SCH,SCH22496,GGHS MUSLIM DRY PORT MUGHALPURA,31.55820135,74.37501149
25284,22497,School,SCH,SCH22497,GGHS RAM PURA JAGIR,31.5949413,74.4858711
25285,22498,School,SCH,SCH22498,GGHS REHMAN BEADON ROAD,31.5641786,74.3225804
25286,22499,School,SCH,SCH22499,GGHS SALAMAT PURA (newly upgraded),31.5851852,74.4122574
25287,22500,School,SCH,SCH22500,GGHS SALAMAT PURA LAHORE CANTT,31.58160475,74.41498144
25288,22501,School,SCH,SCH22501,GGHS SHAHEEN FAZAL PURA KOT KHAWAJA SAEED,31.5904178,74.3554918
25289,22502,School,SCH,SCH22502,GGHS SHALIMAR TOWN LAHORE,31.5889482,74.3947315
25290,22503,School,SCH,SCH22503,GGHS SUTAR MILLS,31.5926925,74.45405083
25291,22504,School,SCH,SCH22504,GGHS TAHIR MODEL GULSHAN-E-SHALIMAR HOUSING SCHEME,31.5982966,74.3816995
25292,22505,School,SCH,SCH22505,GGHS TAJ PURA SCHEME LAHORE CANTT,31.55742849,74.40269759
25293,22506,School,SCH,SCH22506,GGHS YASMIN ISLAMIA FIAZ PARK MUGHAL PURA,31.56356543,74.38951537
25294,22507,School,SCH,SCH22507,GGHSS JALLO MORE,31.5956296,74.49858589
25295,22508,School,SCH,SCH22508,GGHSS MINHALA KALAN,31.52913043,74.54304049
25296,22509,School,SCH,SCH22509,GGHSS SHEIKH SARDAR MUHAMMAD GARHI SHAHU,31.5587604,74.3513637
25297,22510,School,SCH,SCH22510,GGHSS SINGH PURA,31.5828503,74.3620301
25298,22511,School,SCH,SCH22511,GHS ATTO KAY AWAN,31.59759009,74.49180753
25299,22512,School,SCH,SCH22512,GHS BAGHBAN PURA,31.58434023,74.38020928
25300,22513,School,SCH,SCH22513,GHS BHASIN LAHORE CANTT,31.63433195,74.50870075
25301,22514,School,SCH,SCH22514,GHS CDG ENGIN SHED HOPE ROAD,31.57222217,74.34881193
25302,22515,School,SCH,SCH22515,GHS CDG G.T. ROAD BAGHBAN PURA,31.58325075,74.37954761
25303,22516,School,SCH,SCH22516,GHS CDG GHAZI ABAD,31.560204,74.3965438
25304,22517,School,SCH,SCH22517,GHS CDG GUNJ MUGHAL PURA,31.5647519,74.381946
25305,22518,School,SCH,SCH22518,GHS CDG HARBANS PURA,31.57432415,74.42682305
25306,22519,School,SCH,SCH22519,GHS CDG KOT KHAWAJA SAEED,31.58746341,74.3587713
25307,22520,School,SCH,SCH22520,GHS CDG MUJAHID ABAD RAM GHAR,31.56586815,74.38660576
25308,22521,School,SCH,SCH22521,GHS CDG NAWAB PURA,31.57793268,74.44722058
25309,22522,School,SCH,SCH22522,GHS CDG NIM PIR SHALIMAR TOWN,31.59188612,74.40010607
25310,22523,School,SCH,SCH22523,GHS CDG RAILWAY PAKKAY QUARTERS MUGHAL PURA,31.569108,74.3737501
25311,22524,School,SCH,SCH22524,GHS CDG SALAMAT PURA,31.58150882,74.41517154
25312,22525,School,SCH,SCH22525,GHS DAR-UL-FURQAN BEGUM PURA,31.58033083,74.36192994
25313,22526,School,SCH,SCH22526,GHS FAROOQI ISLAMIA BAGHBAN PURA,31.5840284,74.3806876
25314,22527,School,SCH,SCH22527,GHS GOVERNOR HOUSE LAHORE,31.5562285,74.33721699
25315,22528,School,SCH,SCH22528,GHS IQBAL GARHI SHAHU,31.561568,74.3492338
25316,22529,School,SCH,SCH22529,GHS ISLAMIA MUGHAL PURA,31.5676164,74.3748044
25317,22530,School,SCH,SCH22530,GHS JALLO STATION,31.5769955,74.4940329
25318,22531,School,SCH,SCH22531,GHS LAKHODHER,31.61091866,74.41344579
25319,22532,School,SCH,SCH22532,GHS MILLAT MUGHAL PURA,31.56718897,74.38183118
25320,22533,School,SCH,SCH22533,GHS MINHALA KALAN,31.53211653,74.54393769
25321,22534,School,SCH,SCH22534,GHS MUGHAL PURA LAHORE,31.5748314,74.3717727
25322,22535,School,SCH,SCH22535,GHS MUSLIM BAGHBAN PURA,31.5836985,74.3792612
25323,22536,School,SCH,SCH22536,GHS MUSLIM LEAGUE EMPRESS ROAD,31.5703092,74.3354012
25324,22537,School,SCH,SCH22537,GHS NARWAR,31.56233568,74.56624101
25325,22538,School,SCH,SCH22538,GHS NEW KROLE SHALIMAR TOWN,31.59813877,74.3920457
25326,22539,School,SCH,SCH22539,GHS TAJPURA SCHEME LAHORE CANTT,31.55816312,74.40483355
25327,22540,School,SCH,SCH22540,GHS WAHGA,31.59466497,74.5585693
25328,22541,School,SCH,SCH22541,GHS WAHGRAIN BATA PUR,31.62818659,74.49644331
25329,22542,School,SCH,SCH22542,GHSS COMPRESHENSIVE GHORAY SHAH,31.58436881,74.35510674
25330,22543,School,SCH,SCH22543,GHSS JALLO MORE LAHORE CANTT,31.5952098,74.49865756
25331,22544,School,SCH,SCH22544,GGES ASHRAF DAROGAWALA,31.583178,74.4038036
25332,22545,School,SCH,SCH22545,GGES CDG JUNIOR MODEL TAJPURA,31.5627609,74.4081966
25333,22546,School,SCH,SCH22546,GGES DOGRAI KALAN,31.60139987,74.50019362
25334,22547,School,SCH,SCH22547,GGES MOMAN PURA,31.5935467,74.4219499
25335,22548,School,SCH,SCH22548,GGES TAQI PUR,31.57641832,74.52939844
25336,22549,School,SCH,SCH22549,GGES WAHGA,31.59412715,74.55556263
25337,22550,School,SCH,SCH22550,GGPS BHAMMA NEAR WARA RAILWAY PHATAK,31.58512083,74.52582942
25338,22551,School,SCH,SCH22551,GGPS BHANO CHAK,31.59837627,74.56966703
25339,22552,School,SCH,SCH22552,GGPS BHATTA,31.58049394,74.51931702
25340,22553,School,SCH,SCH22553,GGPS JALWANA,31.5765052,74.4862263
25341,22554,School,SCH,SCH22554,GGPS JHUGIAN MUHAMMAD BAKHSH,31.58573372,74.50802282
25342,22555,School,SCH,SCH22555,GGPS KHAIRAY,31.5852287,74.4998305
25343,22556,School,SCH,SCH22556,GGPS RAKH SULTAN PURA,31.59571133,74.51736018
25344,22557,School,SCH,SCH22557,GGPS SANT PUR WAGHA,31.60299218,74.54924217
25345,22558,School,SCH,SCH22558,GGPS WARA ALLAH DAD,31.56572015,74.50915756
25346,22559,School,SCH,SCH22559,GGPS WARA MOHLAY WASIAN,31.5744661,74.503551
25347,22560,School,SCH,SCH22560,GGES CHAK NO 314 TDA,31.07582671,71.24400494
25348,22561,School,SCH,SCH22561,GGES CHAK NO 319 TDA,31.04546499,71.24942262
25349,22562,School,SCH,SCH22562,GGPS CHAK NO 302 TDA,31.09866366,71.2438188
25350,22563,School,SCH,SCH22563,GGPS CHAK NO 309 TDA,31.08483899,71.2463721
25351,22564,School,SCH,SCH22564,GGPS CHAK NO 310 TDA,31.09786714,71.26733216
